"U.S. Department of Energy, The Energy Information Administration (EIA)",,,,,
"Monthly Generation Data by State, Producer Sector and Energy Source; Months Through December 2016",,,,,
Sources: EIA-923 Report,,,,,
,,,,,
YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2016,5,US-Total,"Combined Heat and Power, Commercial Power",Coal,25726
2016,5,US-Total,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2016,5,US-Total,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,6184
2016,5,US-Total,"Combined Heat and Power, Commercial Power",Natural Gas,649899
2016,5,US-Total,"Combined Heat and Power, Commercial Power",Other,95477
2016,5,US-Total,"Combined Heat and Power, Commercial Power",Petroleum,8071
2016,5,US-Total,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,53731
2016,5,US-Total,"Combined Heat and Power, Commercial Power",Other Biomass,202258
2016,5,US-Total,"Combined Heat and Power, Commercial Power",Wind,12712
2016,5,US-Total,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,1382
2016,5,US-Total,"Combined Heat and Power, Electric Power",Total,12299333
2016,5,US-Total,"Combined Heat and Power, Electric Power",Coal,986098
2016,5,US-Total,"Combined Heat and Power, Electric Power",Natural Gas,10522488
2016,5,US-Total,"Combined Heat and Power, Electric Power",Other Gases,284457
2016,5,US-Total,"Combined Heat and Power, Electric Power",Other,86055
2016,5,US-Total,"Combined Heat and Power, Electric Power",Petroleum,144170
2016,5,US-Total,"Combined Heat and Power, Electric Power",Other Biomass,88425
2016,5,US-Total,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,187640
2016,5,US-Total,"Electric Generators, Independent Power Producers",Total,112323542
2016,5,US-Total,"Electric Generators, Independent Power Producers",Coal,17858678
2016,5,US-Total,"Electric Generators, Independent Power Producers",Geothermal,1380818
2016,5,US-Total,"Electric Generators, Independent Power Producers",Pumped Storage,-63612
2016,5,US-Total,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1713791
2016,5,US-Total,"Electric Generators, Independent Power Producers",Natural Gas,39215416
2016,5,US-Total,"Electric Generators, Independent Power Producers",Nuclear,30045721
2016,5,US-Total,"Electric Generators, Independent Power Producers",Other Gases,0
2016,5,US-Total,"Electric Generators, Independent Power Producers",Other,549977
2016,5,US-Total,"Electric Generators, Independent Power Producers",Petroleum,217717
2016,5,US-Total,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3332399
2016,5,US-Total,"Electric Generators, Independent Power Producers",Other Biomass,1402269
2016,5,US-Total,"Electric Generators, Independent Power Producers",Wind,16095548
2016,5,US-Total,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,574821
2016,5,US-Total,"Electric Generators, Electric Utilities",Total,179640583
2016,5,US-Total,"Electric Generators, Electric Utilities",Coal,62121602
2016,5,US-Total,"Electric Generators, Electric Utilities",Geothermal,95115
2016,5,US-Total,"Electric Generators, Electric Utilities",Pumped Storage,-257105
2016,5,US-Total,"Electric Generators, Electric Utilities",Hydroelectric Conventional,23512044
2016,5,US-Total,"Electric Generators, Electric Utilities",Natural Gas,52959644
2016,5,US-Total,"Electric Generators, Electric Utilities",Nuclear,36530772
2016,5,US-Total,"Electric Generators, Electric Utilities",Other Gases,11357
2016,5,US-Total,"Electric Generators, Electric Utilities",Other,27143
2016,5,US-Total,"Electric Generators, Electric Utilities",Petroleum,1416929
2016,5,US-Total,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,214237
2016,5,US-Total,"Electric Generators, Electric Utilities",Other Biomass,137956
2016,5,US-Total,"Electric Generators, Electric Utilities",Wind,2680740
2016,5,US-Total,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,190149
2016,5,UT,Total Electric Power Industry,Total,2530060
2016,5,UT,Total Electric Power Industry,Coal,1485325
2016,5,UT,Total Electric Power Industry,Geothermal,46903
2016,5,UT,Total Electric Power Industry,Hydroelectric Conventional,83181
2016,5,UT,Total Electric Power Industry,Natural Gas,773941
2016,5,UT,Total Electric Power Industry,Other Gases,745
2016,5,UT,Total Electric Power Industry,Other,16587
2016,5,UT,Total Electric Power Industry,Petroleum,3156
2016,5,UT,Total Electric Power Industry,Solar Thermal and Photovoltaic,46812
2016,5,UT,Total Electric Power Industry,Other Biomass,7348
2016,5,UT,Total Electric Power Industry,Wind,66063
2016,5,UT,"Combined Heat and Power, Industrial Power",Total,57441
2016,5,UT,"Combined Heat and Power, Industrial Power",Coal,2504
2016,5,UT,"Combined Heat and Power, Industrial Power",Natural Gas,37874
2016,5,UT,"Combined Heat and Power, Industrial Power",Other Gases,745
2016,5,UT,"Combined Heat and Power, Industrial Power",Other,16287
2016,5,UT,"Combined Heat and Power, Industrial Power",Petroleum,31
2016,5,UT,"Combined Heat and Power, Commercial Power",Total,8107
2016,5,UT,"Combined Heat and Power, Commercial Power",Natural Gas,6964
2016,5,UT,"Combined Heat and Power, Commercial Power",Petroleum,0
2016,5,UT,"Combined Heat and Power, Commercial Power",Other Biomass,1143
2016,5,UT,"Combined Heat and Power, Electric Power",Total,580
2016,5,UT,"Combined Heat and Power, Electric Power",Natural Gas,0
2016,5,UT,"Combined Heat and Power, Electric Power",Other,300
2016,5,UT,"Combined Heat and Power, Electric Power",Petroleum,0
2016,5,UT,"Combined Heat and Power, Electric Power",Other Biomass,280
2016,5,UT,"Electric Generators, Independent Power Producers",Total,182257
2016,5,UT,"Electric Generators, Independent Power Producers",Coal,23142
2016,5,UT,"Electric Generators, Independent Power Producers",Geothermal,24301
2016,5,UT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,904
2016,5,UT,"Electric Generators, Independent Power Producers",Natural Gas,15064
2016,5,UT,"Electric Generators, Independent Power Producers",Petroleum,47
2016,5,UT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,46812
2016,5,UT,"Electric Generators, Independent Power Producers",Other Biomass,5925
2016,5,UT,"Electric Generators, Independent Power Producers",Wind,66063
2016,5,UT,"Electric Generators, Electric Utilities",Total,2281676
2016,5,UT,"Electric Generators, Electric Utilities",Coal,1459679
2016,5,UT,"Electric Generators, Electric Utilities",Geothermal,22602
2016,5,UT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,82277
2016,5,UT,"Electric Generators, Electric Utilities",Natural Gas,714040
2016,5,UT,"Electric Generators, Electric Utilities",Other,0
2016,5,UT,"Electric Generators, Electric Utilities",Petroleum,3077
2016,5,VA,Total Electric Power Industry,Total,7458844
2016,5,VA,Total Electric Power Industry,Coal,1232177
2016,5,VA,Total Electric Power Industry,Pumped Storage,-61612
2016,5,VA,Total Electric Power Industry,Hydroelectric Conventional,159898
2016,5,VA,Total Electric Power Industry,Natural Gas,3028459
2016,5,VA,Total Electric Power Industry,Nuclear,2735099
2016,5,VA,Total Electric Power Industry,Other,39012
2016,5,VA,Total Electric Power Industry,Petroleum,26684
2016,5,VA,Total Electric Power Industry,Solar Thermal and Photovoltaic,763
2016,5,VA,Total Electric Power Industry,Other Biomass,96827
2016,5,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,201537
2016,5,VA,"Combined Heat and Power, Industrial Power",Total,200722
2016,5,VA,"Combined Heat and Power, Industrial Power",Coal,18935
2016,5,VA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,978
2016,5,VA,"Combined Heat and Power, Industrial Power",Natural Gas,44697
2016,5,VA,"Combined Heat and Power, Industrial Power",Petroleum,111
2016,5,VA,"Combined Heat and Power, Industrial Power",Other Biomass,691
2016,5,VA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,135311
2016,5,VA,"Combined Heat and Power, Commercial Power",Total,40369
2016,5,VA,"Combined Heat and Power, Commercial Power",Coal,1118
2016,5,VA,"Combined Heat and Power, Commercial Power",Natural Gas,532
2016,5,VA,"Combined Heat and Power, Commercial Power",Other,18802
2016,5,VA,"Combined Heat and Power, Commercial Power",Petroleum,65
2016,5,VA,"Combined Heat and Power, Commercial Power",Other Biomass,19851
2016,5,VA,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2016,5,VA,"Combined Heat and Power, Electric Power",Total,188039
2016,5,VA,"Combined Heat and Power, Electric Power",Coal,7308
2016,5,VA,"Combined Heat and Power, Electric Power",Natural Gas,180478
2016,5,VA,"Combined Heat and Power, Electric Power",Petroleum,253
2016,5,VA,"Electric Generators, Independent Power Producers",Total,448425
2016,5,VA,"Electric Generators, Independent Power Producers",Coal,3478
2016,5,VA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5433
2016,5,VA,"Electric Generators, Independent Power Producers",Natural Gas,323327
2016,5,VA,"Electric Generators, Independent Power Producers",Other,20210
2016,5,VA,"Electric Generators, Independent Power Producers",Petroleum,20006
2016,5,VA,"Electric Generators, Independent Power Producers",Other Biomass,75970
2016,5,VA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2016,5,VA,"Electric Generators, Electric Utilities",Total,6581290
2016,5,VA,"Electric Generators, Electric Utilities",Coal,1201338
2016,5,VA,"Electric Generators, Electric Utilities",Pumped Storage,-61612
2016,5,VA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,153487
2016,5,VA,"Electric Generators, Electric Utilities",Natural Gas,2479425
2016,5,VA,"Electric Generators, Electric Utilities",Nuclear,2735099
2016,5,VA,"Electric Generators, Electric Utilities",Other,0
2016,5,VA,"Electric Generators, Electric Utilities",Petroleum,6249
2016,5,VA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,763
2016,5,VA,"Electric Generators, Electric Utilities",Other Biomass,315
2016,5,VA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,66226
2016,5,VT,Total Electric Power Industry,Total,151628
2016,5,VT,Total Electric Power Industry,Hydroelectric Conventional,85820
2016,5,VT,Total Electric Power Industry,Natural Gas,121
2016,5,VT,Total Electric Power Industry,Other,0
2016,5,VT,Total Electric Power Industry,Petroleum,79
2016,5,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,6582
2016,5,VT,Total Electric Power Industry,Other Biomass,1716
2016,5,VT,Total Electric Power Industry,Wind,23709
2016,5,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,33601
2016,5,VT,"Combined Heat and Power, Commercial Power",Total,165
2016,5,VT,"Combined Heat and Power, Commercial Power",Natural Gas,13
2016,5,VT,"Combined Heat and Power, Commercial Power",Petroleum,27
2016,5,VT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,124
2016,5,VT,"Electric Generators, Independent Power Producers",Total,80832
2016,5,VT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,55237
2016,5,VT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,6073
2016,5,VT,"Electric Generators, Independent Power Producers",Other Biomass,1716
2016,5,VT,"Electric Generators, Independent Power Producers",Wind,8190
2016,5,VT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,9615
2016,5,VT,"Electric Generators, Electric Utilities",Total,70631
2016,5,VT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,30582
2016,5,VT,"Electric Generators, Electric Utilities",Natural Gas,108
2016,5,VT,"Electric Generators, Electric Utilities",Other,0
2016,5,VT,"Electric Generators, Electric Utilities",Petroleum,51
2016,5,VT,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,509
2016,5,VT,"Electric Generators, Electric Utilities",Wind,15519
2016,5,VT,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,23861
2016,5,WA,Total Electric Power Industry,Total,10184695
2016,5,WA,Total Electric Power Industry,Coal,1665
2016,5,WA,Total Electric Power Industry,Pumped Storage,-404
2016,5,WA,Total Electric Power Industry,Hydroelectric Conventional,7754881
2016,5,WA,Total Electric Power Industry,Natural Gas,628481
2016,5,WA,Total Electric Power Industry,Nuclear,829788
2016,5,WA,Total Electric Power Industry,Other Gases,32924
2016,5,WA,Total Electric Power Industry,Other,5514
2016,5,WA,Total Electric Power Industry,Petroleum,1208
2016,5,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,90
2016,5,WA,Total Electric Power Industry,Other Biomass,22967
2016,5,WA,Total Electric Power Industry,Wind,796527
2016,5,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,111054
2016,5,WA,"Combined Heat and Power, Industrial Power",Total,115202
2016,5,WA,"Combined Heat and Power, Industrial Power",Coal,1665
2016,5,WA,"Combined Heat and Power, Industrial Power",Natural Gas,5190
2016,5,WA,"Combined Heat and Power, Industrial Power",Petroleum,993
2016,5,WA,"Combined Heat and Power, Industrial Power",Other Biomass,680
2016,5,WA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,106674
2016,5,WA,"Combined Heat and Power, Commercial Power",Total,3417
2016,5,WA,"Combined Heat and Power, Commercial Power",Natural Gas,2034
2016,5,WA,"Combined Heat and Power, Commercial Power",Petroleum,22
2016,5,WA,"Combined Heat and Power, Commercial Power",Other Biomass,1362
2016,5,WA,"Combined Heat and Power, Electric Power",Total,74692
2016,5,WA,"Combined Heat and Power, Electric Power",Natural Gas,41768
2016,5,WA,"Combined Heat and Power, Electric Power",Other Gases,32924
2016,5,WA,"Combined Heat and Power, Electric Power",Petroleum,0
2016,5,WA,"Electric Generators, Independent Power Producers",Total,711736
2016,5,WA,"Electric Generators, Independent Power Producers",Coal,0
2016,5,WA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,33293
2016,5,WA,"Electric Generators, Independent Power Producers",Natural Gas,269857
2016,5,WA,"Electric Generators, Independent Power Producers",Other,5514
2016,5,WA,"Electric Generators, Independent Power Producers",Petroleum,136
2016,5,WA,"Electric Generators, Independent Power Producers",Other Biomass,10933
2016,5,WA,"Electric Generators, Independent Power Producers",Wind,392002
2016,5,WA,"Electric Generators, Electric Utilities",Total,9279648
2016,5,WA,"Electric Generators, Electric Utilities",Pumped Storage,-404
2016,5,WA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,7721588
2016,5,WA,"Electric Generators, Electric Utilities",Natural Gas,309632
2016,5,WA,"Electric Generators, Electric Utilities",Nuclear,829788
2016,5,WA,"Electric Generators, Electric Utilities",Other,0
2016,5,WA,"Electric Generators, Electric Utilities",Petroleum,57
2016,5,WA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,90
2016,5,WA,"Electric Generators, Electric Utilities",Other Biomass,9992
2016,5,WA,"Electric Generators, Electric Utilities",Wind,404525
2016,5,WA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,4380
2016,5,WI,Total Electric Power Industry,Total,4856483
2016,5,WI,Total Electric Power Industry,Coal,2214580
2016,5,WI,Total Electric Power Industry,Hydroelectric Conventional,232858
2016,5,WI,Total Electric Power Industry,Natural Gas,1247495
2016,5,WI,Total Electric Power Industry,Nuclear,895263
2016,5,WI,Total Electric Power Industry,Other,4730
2016,5,WI,Total Electric Power Industry,Petroleum,8737
2016,5,WI,Total Electric Power Industry,Solar Thermal and Photovoltaic,134
2016,5,WI,Total Electric Power Industry,Other Biomass,50961
2016,5,WI,Total Electric Power Industry,Wind,123103
2016,5,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,78623
2016,5,WI,"Combined Heat and Power, Industrial Power",Total,132238
2016,5,WI,"Combined Heat and Power, Industrial Power",Coal,32006
2016,5,WI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,15739
2016,5,WI,"Combined Heat and Power, Industrial Power",Natural Gas,28576
2016,5,WI,"Combined Heat and Power, Industrial Power",Other,3168
2016,5,WI,"Combined Heat and Power, Industrial Power",Petroleum,2723
